Table Name,Sort,Variable Name,Variable Description,Variable Type,Variable Width,Decimal Places,Source,Variable Description (Simplified),Select Column? (y/n),Variable-Catg,Variable-Sub-Catg
ACS1418_01,127,ACSOTHA5,2018 Pop 5-17 speak Other Language (ACS 5-Yr),N,9,0,ACS,Pop 5-17 speak Other Language,,Pop 5-17 speak Other Language,
ACS1418_01,128,MOEOTHA5,2018 Pop 5-17 speak Other Language MOE (ACS 5-Yr),N,9,0,MOE,Pop 5-17 speak Other Language MOE,,Pop 5-17 speak Other Language MOE,
ACS1418_01,129,RELOTHA5,2018 Pop 5-17 speak Other Language REL (ACS 5-Yr),N,1,0,REL,Pop 5-17 speak Other Language REL,,Pop 5-17 speak Other Language REL,
ACS1418_01,130,ACSOTWA5,2018 Pop 5-17 speak Oth Language & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 5-17 speak Oth Language & English Very Well/Well,,Pop 5-17 speak Oth Language & English Very Well/Well,
ACS1418_01,131,MOEOTWA5,2018 Pop 5-17 speak Oth Language & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 5-17 speak Oth Language & English Very Well/Well MOE,,Pop 5-17 speak Oth Language & English Very Well/Well MOE,
ACS1418_01,132,RELOTWA5,2018 Pop 5-17 speak Oth Language & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 5-17 speak Oth Language & English Very Well/Well REL,,Pop 5-17 speak Oth Language & English Very Well/Well REL,
ACS1418_01,133,ACSOTNWA5,2018 Pop 5-17 speak Oth Language & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 5-17 speak Oth Language & English Not Well,,Pop 5-17 speak Oth Language & English Not Well,
ACS1418_01,134,MOEOTNWA5,2018 Pop 5-17 speak Oth Language & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 5-17 speak Oth Language & English Not Well MOE,,Pop 5-17 speak Oth Language & English Not Well MOE,
ACS1418_01,135,RELOTNWA5,2018 Pop 5-17 speak Oth Language & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 5-17 speak Oth Language & English Not Well REL,,Pop 5-17 speak Oth Language & English Not Well REL,
ACS1418_01,136,ACSOTNOA5,2018 Pop 5-17 speak Oth Language & No English (ACS 5-Yr),N,9,0,ACS,Pop 5-17 speak Oth Language & No English,,Pop 5-17 speak Oth Language & No English,
ACS1418_01,137,MOEOTNOA5,2018 Pop 5-17 speak Oth Language & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 5-17 speak Oth Language & No English MOE,,Pop 5-17 speak Oth Language & No English MOE,
ACS1418_01,138,RELOTNOA5,2018 Pop 5-17 speak Oth Language & No English REL (ACS 5-Yr),N,1,0,REL,Pop 5-17 speak Oth Language & No English REL,,Pop 5-17 speak Oth Language & No English REL,
ACS1418_01,139,ACSENGA18,2018 Pop 18-64 speak only English (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak only English,,Pop 18-64 speak only English,
ACS1418_01,140,MOEENGA18,2018 Pop 18-64 speak only English MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak only English MOE,,Pop 18-64 speak only English MOE,
ACS1418_01,141,RELENGA18,2018 Pop 18-64 speak only English REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak only English REL,,Pop 18-64 speak only English REL,
ACS1418_01,142,ACSSPA18,2018 Pop 18-64 speak Spanish (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Spanish,,Pop 18-64 speak Spanish,
ACS1418_01,143,MOESPA18,2018 Pop 18-64 speak Spanish MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Spanish MOE,,Pop 18-64 speak Spanish MOE,
ACS1418_01,144,RELSPA18,2018 Pop 18-64 speak Spanish REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Spanish REL,,Pop 18-64 speak Spanish REL,
ACS1418_01,145,ACSSPWA18,2018 Pop 18-64 speak Spanish & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Spanish & English Very Well/Well,,Pop 18-64 speak Spanish & English Very Well/Well,
ACS1418_01,146,MOESPWA18,2018 Pop 18-64 speak Spanish & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Spanish & English Very Well/Well MOE,,Pop 18-64 speak Spanish & English Very Well/Well MOE,
ACS1418_01,147,RELSPWA18,2018 Pop 18-64 speak Spanish & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Spanish & English Very Well/Well REL,,Pop 18-64 speak Spanish & English Very Well/Well REL,
ACS1418_01,148,ACSSPNWA18,2018 Pop 18-64 speak Spanish & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Spanish & English Not Well,,Pop 18-64 speak Spanish & English Not Well,
ACS1418_01,149,MOESPNWA18,2018 Pop 18-64 speak Spanish & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Spanish & English Not Well MOE,,Pop 18-64 speak Spanish & English Not Well MOE,
ACS1418_01,150,RELSPNWA18,2018 Pop 18-64 speak Spanish & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Spanish & English Not Well REL,,Pop 18-64 speak Spanish & English Not Well REL,
ACS1418_01,151,ACSSPNOA18,2018 Pop 18-64 speak Spanish & No English (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Spanish & No English,,Pop 18-64 speak Spanish & No English,
ACS1418_01,152,MOESPNOA18,2018 Pop 18-64 speak Spanish & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Spanish & No English MOE,,Pop 18-64 speak Spanish & No English MOE,
ACS1418_01,153,RELSPNOA18,2018 Pop 18-64 speak Spanish & No English REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Spanish & No English REL,,Pop 18-64 speak Spanish & No English REL,
ACS1418_01,154,ACSIEA18,2018 Pop 18-64 speak Other Indo-European Language (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Other Indo-European Language,,Pop 18-64 speak Other Indo-European Language,
ACS1418_01,155,MOEIEA18,2018 Pop 18-64 speak Other Indo-European Language MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Other Indo-European Language MOE,,Pop 18-64 speak Other Indo-European Language MOE,
ACS1418_01,156,RELIEA18,2018 Pop 18-64 speak Other Indo-European Language REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Other Indo-European Language REL,,Pop 18-64 speak Other Indo-European Language REL,
ACS1418_01,157,ACSIEWA18,2018 Pop 18-64 speak Indo-Eur & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Indo-Eur & English Very Well/Well,,Pop 18-64 speak Indo-Eur & English Very Well/Well,
ACS1418_01,158,MOEIEWA18,2018 Pop 18-64 speak Indo-Eur & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Indo-Eur & English Very Well/Well MOE,,Pop 18-64 speak Indo-Eur & English Very Well/Well MOE,
ACS1418_01,159,RELIEWA18,2018 Pop 18-64 speak Indo-Eur & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Indo-Eur & English Very Well/Well REL,,Pop 18-64 speak Indo-Eur & English Very Well/Well REL,
ACS1418_01,160,ACSIENWA18,2018 Pop 18-64 speak Indo-Eur & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Indo-Eur & English Not Well,,Pop 18-64 speak Indo-Eur & English Not Well,
ACS1418_01,161,MOEIENWA18,2018 Pop 18-64 speak Indo-Eur & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Indo-Eur & English Not Well MOE,,Pop 18-64 speak Indo-Eur & English Not Well MOE,
ACS1418_01,162,RELIENWA18,2018 Pop 18-64 speak Indo-Eur & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Indo-Eur & English Not Well REL,,Pop 18-64 speak Indo-Eur & English Not Well REL,
ACS1418_01,163,ACSIENOA18,2018 Pop 18-64 speak Indo-European & No English (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Indo-European & No English,,Pop 18-64 speak Indo-European & No English,
ACS1418_01,164,MOEIENOA18,2018 Pop 18-64 speak Indo-European & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Indo-European & No English MOE,,Pop 18-64 speak Indo-European & No English MOE,
ACS1418_01,165,RELIENOA18,2018 Pop 18-64 speak Indo-European & No English REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Indo-European & No English REL,,Pop 18-64 speak Indo-European & No English REL,
ACS1418_01,166,ACSAPIA18,2018 Pop 18-64 speak Asian-Pacific Isl Language (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Asian-Pacific Isl Language,,Pop 18-64 speak Asian-Pacific Isl Language,
ACS1418_01,167,MOEAPIA18,2018 Pop 18-64 speak Asian-Pacific Isl Language MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Asian-Pacific Isl Language MOE,,Pop 18-64 speak Asian-Pacific Isl Language MOE,
ACS1418_01,168,RELAPIA18,2018 Pop 18-64 speak Asian-Pacific Isl Language REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Asian-Pacific Isl Language REL,,Pop 18-64 speak Asian-Pacific Isl Language REL,
ACS1418_01,169,ACSAPWA18,2018 Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well,,Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well,
ACS1418_01,170,MOEAPWA18,2018 Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well MOE,,Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well MOE,
ACS1418_01,171,RELAPWA18,2018 Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well REL,,Pop 18-64 speak Asn-Pacific Isl & English Very Well/Well REL,
ACS1418_01,172,ACSAPNWA18,2018 Pop 18-64 speak Asn-Pacific Isl & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Asn-Pacific Isl & English Not Well,,Pop 18-64 speak Asn-Pacific Isl & English Not Well,
ACS1418_01,173,MOEAPNWA18,2018 Pop 18-64 speak Asn-Pacific Isl & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Asn-Pacific Isl & English Not Well MOE,,Pop 18-64 speak Asn-Pacific Isl & English Not Well MOE,
ACS1418_01,174,RELAPNWA18,2018 Pop 18-64 speak Asn-Pacific Isl & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Asn-Pacific Isl & English Not Well REL,,Pop 18-64 speak Asn-Pacific Isl & English Not Well REL,
ACS1418_01,175,ACSAPNOA18,2018 Pop 18-64 speak Asian-Pacific Isl & No English (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Asian-Pacific Isl & No English,,Pop 18-64 speak Asian-Pacific Isl & No English,
ACS1418_01,176,MOEAPNOA18,2018 Pop 18-64 speak Asian-Pacific Isl & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Asian-Pacific Isl & No English MOE,,Pop 18-64 speak Asian-Pacific Isl & No English MOE,
ACS1418_01,177,RELAPNOA18,2018 Pop 18-64 speak Asian-Pacific Isl & No English REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Asian-Pacific Isl & No English REL,,Pop 18-64 speak Asian-Pacific Isl & No English REL,
ACS1418_01,178,ACSOTHA18,2018 Pop 18-64 speak Other Language (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Other Language,,Pop 18-64 speak Other Language,
ACS1418_01,179,MOEOTHA18,2018 Pop 18-64 speak Other Language MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Other Language MOE,,Pop 18-64 speak Other Language MOE,
ACS1418_01,180,RELOTHA18,2018 Pop 18-64 speak Other Language REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Other Language REL,,Pop 18-64 speak Other Language REL,
ACS1418_01,181,ACSOTWA18,2018 Pop 18-64 speak Oth Language & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Oth Language & English Very Well/Well,,Pop 18-64 speak Oth Language & English Very Well/Well,
ACS1418_01,182,MOEOTWA18,2018 Pop 18-64 speak Oth Language & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Oth Language & English Very Well/Well MOE,,Pop 18-64 speak Oth Language & English Very Well/Well MOE,
ACS1418_01,183,RELOTWA18,2018 Pop 18-64 speak Oth Language & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Oth Language & English Very Well/Well REL,,Pop 18-64 speak Oth Language & English Very Well/Well REL,
ACS1418_01,184,ACSOTNWA18,2018 Pop 18-64 speak Oth Language & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Oth Language & English Not Well,,Pop 18-64 speak Oth Language & English Not Well,
ACS1418_01,185,MOEOTNWA18,2018 Pop 18-64 speak Oth Language & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Oth Language & English Not Well MOE,,Pop 18-64 speak Oth Language & English Not Well MOE,
ACS1418_01,186,RELOTNWA18,2018 Pop 18-64 speak Oth Language & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Oth Language & English Not Well REL,,Pop 18-64 speak Oth Language & English Not Well REL,
ACS1418_01,187,ACSOTNOA18,2018 Pop 18-64 speak Other Language & No English (ACS 5-Yr),N,9,0,ACS,Pop 18-64 speak Other Language & No English,,Pop 18-64 speak Other Language & No English,
ACS1418_01,188,MOEOTNOA18,2018 Pop 18-64 speak Other Language & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 18-64 speak Other Language & No English MOE,,Pop 18-64 speak Other Language & No English MOE,
ACS1418_01,189,RELOTNOA18,2018 Pop 18-64 speak Other Language & No English REL (ACS 5-Yr),N,1,0,REL,Pop 18-64 speak Other Language & No English REL,,Pop 18-64 speak Other Language & No English REL,
ACS1418_01,190,ACSENGA65,2018 Pop 65+ speak only English (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak only English,,Pop 65+ speak only English,
ACS1418_01,191,MOEENGA65,2018 Pop 65+ speak only English MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak only English MOE,,Pop 65+ speak only English MOE,
ACS1418_01,192,RELENGA65,2018 Pop 65+ speak only English REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak only English REL,,Pop 65+ speak only English REL,
ACS1418_01,193,ACSSPA65,2018 Pop 65+ speak Spanish (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Spanish,,Pop 65+ speak Spanish,
ACS1418_01,194,MOESPA65,2018 Pop 65+ speak Spanish MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Spanish MOE,,Pop 65+ speak Spanish MOE,
ACS1418_01,195,RELSPA65,2018 Pop 65+ speak Spanish REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Spanish REL,,Pop 65+ speak Spanish REL,
ACS1418_01,196,ACSSPWA65,2018 Pop 65+ speak Spanish & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Spanish & English Very Well/Well,,Pop 65+ speak Spanish & English Very Well/Well,
ACS1418_01,197,MOESPWA65,2018 Pop 65+ speak Spanish & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Spanish & English Very Well/Well MOE,,Pop 65+ speak Spanish & English Very Well/Well MOE,
ACS1418_01,198,RELSPWA65,2018 Pop 65+ speak Spanish & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Spanish & English Very Well/Well REL,,Pop 65+ speak Spanish & English Very Well/Well REL,
ACS1418_01,199,ACSSPNWA65,2018 Pop 65+ speak Spanish & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Spanish & English Not Well,,Pop 65+ speak Spanish & English Not Well,
ACS1418_01,200,MOESPNWA65,2018 Pop 65+ speak Spanish & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Spanish & English Not Well MOE,,Pop 65+ speak Spanish & English Not Well MOE,
ACS1418_01,201,RELSPNWA65,2018 Pop 65+ speak Spanish & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Spanish & English Not Well REL,,Pop 65+ speak Spanish & English Not Well REL,
ACS1418_01,202,ACSSPNOA65,2018 Pop 65+ speak Spanish & No English (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Spanish & No English,,Pop 65+ speak Spanish & No English,
ACS1418_01,203,MOESPNOA65,2018 Pop 65+ speak Spanish & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Spanish & No English MOE,,Pop 65+ speak Spanish & No English MOE,
ACS1418_01,204,RELSPNOA65,2018 Pop 65+ speak Spanish & No English REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Spanish & No English REL,,Pop 65+ speak Spanish & No English REL,
ACS1418_01,205,ACSIEA65,2018 Pop 65+ speak Other Indo-European Language (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Other Indo-European Language,,Pop 65+ speak Other Indo-European Language,
ACS1418_01,206,MOEIEA65,2018 Pop 65+ speak Other Indo-European Language MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Other Indo-European Language MOE,,Pop 65+ speak Other Indo-European Language MOE,
ACS1418_01,207,RELIEA65,2018 Pop 65+ speak Other Indo-European Language REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Other Indo-European Language REL,,Pop 65+ speak Other Indo-European Language REL,
ACS1418_01,208,ACSIEWA65,2018 Pop 65+ speak Indo-Eur & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Indo-Eur & English Very Well/Well,,Pop 65+ speak Indo-Eur & English Very Well/Well,
ACS1418_01,209,MOEIEWA65,2018 Pop 65+ speak Indo-Eur & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Indo-Eur & English Very Well/Well MOE,,Pop 65+ speak Indo-Eur & English Very Well/Well MOE,
ACS1418_01,210,RELIEWA65,2018 Pop 65+ speak Indo-Eur & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Indo-Eur & English Very Well/Well REL,,Pop 65+ speak Indo-Eur & English Very Well/Well REL,
ACS1418_01,211,ACSIENWA65,2018 Pop 65+ speak Indo-Eur & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Indo-Eur & English Not Well,,Pop 65+ speak Indo-Eur & English Not Well,
ACS1418_01,212,MOEIENWA65,2018 Pop 65+ speak Indo-Eur & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Indo-Eur & English Not Well MOE,,Pop 65+ speak Indo-Eur & English Not Well MOE,
ACS1418_01,213,RELIENWA65,2018 Pop 65+ speak Indo-Eur & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Indo-Eur & English Not Well REL,,Pop 65+ speak Indo-Eur & English Not Well REL,
ACS1418_01,214,ACSIENOA65,2018 Pop 65+ speak Indo-European & No English (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Indo-European & No English,,Pop 65+ speak Indo-European & No English,
ACS1418_01,215,MOEIENOA65,2018 Pop 65+ speak Indo-European & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Indo-European & No English MOE,,Pop 65+ speak Indo-European & No English MOE,
ACS1418_01,216,RELIENOA65,2018 Pop 65+ speak Indo-European & No English REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Indo-European & No English REL,,Pop 65+ speak Indo-European & No English REL,
ACS1418_01,217,ACSAPIA65,2018 Pop 65+ speak Asian-Pacific Isl Language (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Asian-Pacific Isl Language,,Pop 65+ speak Asian-Pacific Isl Language,
ACS1418_01,218,MOEAPIA65,2018 Pop 65+ speak Asian-Pacific Isl Language MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Asian-Pacific Isl Language MOE,,Pop 65+ speak Asian-Pacific Isl Language MOE,
ACS1418_01,219,RELAPIA65,2018 Pop 65+ speak Asian-Pacific Isl Language REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Asian-Pacific Isl Language REL,,Pop 65+ speak Asian-Pacific Isl Language REL,
ACS1418_01,220,ACSAPWA65,2018 Pop 65+ speak Asn-Pacific Isl & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Asn-Pacific Isl & English Very Well/Well,,Pop 65+ speak Asn-Pacific Isl & English Very Well/Well,
ACS1418_01,221,MOEAPWA65,2018 Pop 65+ speak Asn-Pacific Isl & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Asn-Pacific Isl & English Very Well/Well MOE,,Pop 65+ speak Asn-Pacific Isl & English Very Well/Well MOE,
ACS1418_01,222,RELAPWA65,2018 Pop 65+ speak Asn-Pacific Isl & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Asn-Pacific Isl & English Very Well/Well REL,,Pop 65+ speak Asn-Pacific Isl & English Very Well/Well REL,
ACS1418_01,223,ACSAPNWA65,2018 Pop 65+ speak Asn-Pacific Isl & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Asn-Pacific Isl & English Not Well,,Pop 65+ speak Asn-Pacific Isl & English Not Well,
ACS1418_01,224,MOEAPNWA65,2018 Pop 65+ speak Asn-Pacific Isl & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Asn-Pacific Isl & English Not Well MOE,,Pop 65+ speak Asn-Pacific Isl & English Not Well MOE,
ACS1418_01,225,RELAPNWA65,2018 Pop 65+ speak Asn-Pacific Isl & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Asn-Pacific Isl & English Not Well REL,,Pop 65+ speak Asn-Pacific Isl & English Not Well REL,
ACS1418_01,226,ACSAPNOA65,2018 Pop 65+ speak Asian-Pacific Isl & No English (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Asian-Pacific Isl & No English,,Pop 65+ speak Asian-Pacific Isl & No English,
ACS1418_01,227,MOEAPNOA65,2018 Pop 65+ speak Asian-Pacific Isl & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Asian-Pacific Isl & No English MOE,,Pop 65+ speak Asian-Pacific Isl & No English MOE,
ACS1418_01,228,RELAPNOA65,2018 Pop 65+ speak Asian-Pacific Isl & No English REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Asian-Pacific Isl & No English REL,,Pop 65+ speak Asian-Pacific Isl & No English REL,
ACS1418_01,229,ACSOTHA65,2018 Pop 65+ speak Other Language (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Other Language,,Pop 65+ speak Other Language,
ACS1418_01,230,MOEOTHA65,2018 Pop 65+ speak Other Language MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Other Language MOE,,Pop 65+ speak Other Language MOE,
ACS1418_01,231,RELOTHA65,2018 Pop 65+ speak Other Language REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Other Language REL,,Pop 65+ speak Other Language REL,
ACS1418_01,232,ACSOTWA65,2018 Pop 65+ speak Oth Language & English Very Well/Well (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Oth Language & English Very Well/Well,,Pop 65+ speak Oth Language & English Very Well/Well,
ACS1418_01,233,MOEOTWA65,2018 Pop 65+ speak Oth Language & English Very Well/Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Oth Language & English Very Well/Well MOE,,Pop 65+ speak Oth Language & English Very Well/Well MOE,
ACS1418_01,234,RELOTWA65,2018 Pop 65+ speak Oth Language & English Very Well/Well REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Oth Language & English Very Well/Well REL,,Pop 65+ speak Oth Language & English Very Well/Well REL,
ACS1418_01,235,ACSOTNWA65,2018 Pop 65+ speak Oth Language & English Not Well (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Oth Language & English Not Well,,Pop 65+ speak Oth Language & English Not Well,
ACS1418_01,236,MOEOTNWA65,2018 Pop 65+ speak Oth Language & English Not Well MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Oth Language & English Not Well MOE,,Pop 65+ speak Oth Language & English Not Well MOE,
ACS1418_01,237,RELOTNWA65,2018 Pop 65+ speak Oth Language & English Not Well REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Oth Language & English Not Well REL,,Pop 65+ speak Oth Language & English Not Well REL,
ACS1418_01,238,ACSOTNOA65,2018 Pop 65+ speak Oth Language & No English (ACS 5-Yr),N,9,0,ACS,Pop 65+ speak Oth Language & No English,,Pop 65+ speak Oth Language & No English,
ACS1418_01,239,MOEOTNOA65,2018 Pop 65+ speak Oth Language & No English MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ speak Oth Language & No English MOE,,Pop 65+ speak Oth Language & No English MOE,
ACS1418_01,240,RELOTNOA65,2018 Pop 65+ speak Oth Language & No English REL (ACS 5-Yr),N,1,0,REL,Pop 65+ speak Oth Language & No English REL,,Pop 65+ speak Oth Language & No English REL,
ACS1418_02,1,ACSPOP65,2018 Population Age 65+ (ACS 5-Yr),N,9,0,ACS,Population Age 65+,y,Population Age 65+,
ACS1418_02,2,MOEPOP65,2018 Population Age 65+ MOE (ACS 5-Yr),N,9,0,MOE,Population Age 65+ MOE,,Population Age 65+ MOE,
ACS1418_02,3,RELPOP65,2018 Population Age 65+ REL (ACS 5-Yr),N,1,0,REL,Population Age 65+ REL,,Population Age 65+ REL,
ACS1418_02,4,ACSP65INHH,2018 Pop 65+ living in Households (ACS 5-Yr),N,9,0,ACS,Pop 65+ living in Households,y,Pop 65+ living in Households,
ACS1418_02,5,MOEP65INHH,2018 Pop 65+ living in Households MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ living in Households MOE,,Pop 65+ living in Households MOE,
ACS1418_02,6,RELP65INHH,2018 Pop 65+ living in Households REL (ACS 5-Yr),N,1,0,REL,Pop 65+ living in Households REL,,Pop 65+ living in Households REL,
ACS1418_02,7,ACSP65FAM,2018 Pop 65+ living in Family Households (ACS 5-Yr),N,9,0,ACS,Pop 65+ living in Family Households,y,Pop 65+ living in Family Households,
ACS1418_02,8,MOEP65FAM,2018 Pop 65+ living in Family Households MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ living in Family Households MOE,,Pop 65+ living in Family Households MOE,
ACS1418_02,9,RELP65FAM,2018 Pop 65+ living in Family Households REL (ACS 5-Yr),N,1,0,REL,Pop 65+ living in Family Households REL,,Pop 65+ living in Family Households REL,
ACS1418_02,10,ACSP65HHRF,2018 Pop 65+ living in Family HHs: Householder (ACS 5-Yr),N,9,0,ACS,Pop 65+ living in Family HHs: Householder,,Pop 65+ living in Family HHs,Householder
ACS1418_02,11,MOEP65HHRF,2018 Pop 65+ living in Family HHs: Householder MOE (ACS 5-Yr),N,9,0,MOE,Pop 65+ living in Family HHs: Householder MOE,,Pop 65+ living in Family HHs,Householder MOE
ACS1418_02,12,RELP65HHRF,2018 Pop 65+ living in Family HHs: Householder REL (ACS 5-Yr),N,1,0,REL,Pop 65+ living in Family HHs: Householder REL,,Pop 65+ living in Family HHs,Householder REL
