code,logPOP_effect,dPOP_effect,logPOP_cause,dPOP_cause,legend_logPOP,legend_dPOP,0-19_effect,20-39_effect,40-59_effect,60-79_effect,80+_effect,0-19_cause,20-39_cause,40-59_cause,60-79_cause,80+_cause,legend_0-19,legend_20-39,legend_40-59,legend_60-79,legend_80+,d1PHHS_effect,d2PHHS_effect,d3PHHS_effect,d4PHHS_effect,d5PHHS_effect,d6+PHHS_effect,dCER_effect,dHHS_effect,d1PHHS_cause,d2PHHS_cause,d3PHHS_cause,d4PHHS_cause,d5PHHS_cause,d6+PHHS_cause,dCER_cause,dHHS_cause,legend_d1PHHS,legend_d2PHHS,legend_d3PHHS,legend_d4PHHS,legend_d5PHHS,legend_d6+PHHS,legend_dCER,legend_dHHS,days_since_100+_cases_effect,cases_effect,days_since_100+_cases_cause,cases_cause,legend_days_since_100+,legend_cases
E06000035,1.2050478,0.97957915,1.053316905822939,0.512931842785467,Total Population,Population Density,1.4388682,2.018774,0.6909485,1.560697,-1.5747358999999999,1.0965075069751182,0.4286797203691849,-0.22471165576951016,-0.6580511261473627,-1.0475996900958133,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2218062,0.99236906,-0.10111956,1.2137702,1.3256587,2.4477422000000004,0.76769996,1.3101498,-0.682549965642575,-0.7909602568754112,0.9878475652385469,0.7376315910779453,0.7378391329447808,0.24931330854504544,0.06212040286595867,0.8161769511896171,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9388796999999998,1.3850863000000002,0.48264180360308695,1.0837646186073577,Days Since the 100th Case,Total Cases
E06000036,1.2569579,0.86849284,-0.4089410509728129,0.3367912793819696,Total Population,Population Density,1.4348142,2.2580736,1.4123396000000001,1.4047079,-1.7064421000000003,1.0921284035685461,0.21348497957229612,1.1680054623578866,-0.9551304913742097,-1.1286374872227096,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2275578999999999,1.0671332,0.19510819,0.55056214,1.4530196000000002,1.8653606,0.64664114,1.0838761000000001,-0.6452725955935896,-0.5228198230037205,0.5478204976308282,1.575712112940207,-0.15267124497977722,-0.4556012537237114,0.8639902463482678,0.4814458655878213,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8067221999999998,1.3274013,0.04017490828642062,-0.8163902438795576,Days Since the 100th Case,Total Cases
E06000037,1.2483721,0.07762576,0.059560763320067864,-0.7946161651696333,Total Population,Population Density,1.0535386999999998,3.1986689999999998,1.4904857,1.8890966,-0.5702636999999999,0.6787251309247007,-0.6518328901255638,1.4291608755529617,-0.01941782866313331,-0.3921230329643391,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1629771999999998,1.1408235,0.37767032,0.81282544,1.452512,1.9095291,0.69064915,1.1674241,-1.0306068382873088,-0.005116161307222915,0.2740832925649911,1.2783664779436752,-0.02967930461372669,-0.40194512169832647,0.46422927620212345,0.6023937664280595,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8787215,1.3183521,0.2614083559447538,-0.7424382204929005,Days Since the 100th Case,Total Cases
E06000038,1.2472484,1.3456396000000002,0.11103921108779785,1.252806517601398,Total Population,Population Density,1.5026845,0.6715124,-0.049781572,1.0502675,-2.0048816,1.165356687065794,1.6092626168698143,-1.2081577527699765,-1.6508069320002439,-1.309304572467328,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3074428,0.97631466,0.6974425,1.8364254,1.374219,3.0931634999999997,0.620322,1.0724065,-0.05862653730419668,-0.8393719339604869,-0.211373449704404,-0.4767854476965245,0.5623809611321222,1.051057967920068,1.1585688189593344,0.4650224692880227,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8914073,1.2499247,0.3056550454764204,-0.10903573394307968,Days Since the 100th Case,Total Cases
E06000039,1.2505553999999999,1.3688858999999998,-0.04886350341500006,1.3249475078889636,Total Population,Population Density,3.711479,1.5410813,0.5121069,0.9039953000000002,-3.1818209,3.470069283415282,0.8527772960050212,-0.476846881331068,-1.9666673974710882,-1.9951922800418265,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1454950000000002,-0.5147785,1.0834705,1.5247164,-0.9938683,4.377214,2.2111397,1.6422327,-1.1232995128109928,-3.0873013629671098,-0.810393181834919,0.2120694386516725,3.6045317418495886,3.755262668404146,-2.1749320150904325,3.291899557390607,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9615586,1.2477014,0.5711351826664203,0.32055514902032556,Days Since the 100th Case,Total Cases
E06000040,1.2501428999999997,0.6909826,-0.02768514856300034,0.0706584520597338,Total Population,Population Density,1.1696502,3.011159,1.4590952,1.6811311000000002,0.19827676,0.8049526461414721,-0.4768110837792242,1.317378870664058,-0.4273515231427442,0.18190747932777507,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2448217,1.0595435,0.71474004,1.0501055000000001,1.4038311,2.264423,0.64375246,1.1566969999999999,-0.5295597937682137,-0.5545876266938431,-0.2378780945937022,0.9734687804794353,0.4258217520816222,0.027417427290887555,0.8963824900665182,0.5867189907547874,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9036933,1.2652943,0.3499017350080871,-0.29565963381425736,Days Since the 100th Case,Total Cases
E06000041,1.2460622,0.78787863,0.1621178857480815,0.21412783620135856,Total Population,Population Density,1.5384046999999998,3.070867,1.4904186000000001,1.6652330000000002,-0.43381423,1.2038396562983935,-0.5324109739708398,1.428915399079576,-0.45796557495377316,-0.2961911034930135,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.0026379,1.0911674,0.49961582,-0.17475662,1.3691223999999997,1.9549179,0.7108758000000001,1.6331049,-1.7374102145789065,-0.4104862675147648,0.08993270647924195,2.255894799173208,0.5830187643599616,-0.34688109750950213,0.33425237177566347,1.370270268320126,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8914073,1.2746531,0.3056550454764204,-0.3846827474285452,Days Since the 100th Case,Total Cases
E06000042,1.2095066,0.75163645,0.9933735244980488,0.1600298529846078,Total Population,Population Density,2.2267883,2.1055355,0.9864059000000001,1.3685234,-2.4057949,1.9371710989006667,0.35088160539817614,0.2389195076459429,-1.0242261508412418,-1.5467435966428633,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1417743999999999,0.99341655,-0.037911806,1.0726707,1.2132348999999998,2.6304092,1.1594486000000002,1.5745806999999998,-1.1424475958624987,-0.7877290622673782,0.8943273694045251,0.9423255839874239,1.0415554960102635,0.4718184895051496,-0.8635763918144711,1.2576678764042482,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9502602999999998,1.2493347,0.5268884931347536,0.34541256751379634,Days Since the 100th Case,Total Cases
E06000043,1.1987476000000001,1.3056117,1.131486979768121,1.1441697409499219,Total Population,Population Density,-0.5255576999999999,0.19485533,0.5888288,1.1328809,-1.5710233,-1.0545563376609293,2.0180486945953806,-0.3705432750021894,-1.4829387968899888,-1.045297912002998,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.558826,1.1363956,0.7948643,2.0163627,1.4408014,2.0695095,0.64355326,-0.14690897,1.9382143677870112,-0.07609671070477453,-0.3610586902780911,-1.068400745316419,-0.37921980985861276,-0.208144217313257,0.8986097368506183,-1.3077919201845247,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9036933,1.2469357,0.3499017350080871,0.3076486351873015,Days Since the 100th Case,Total Cases
E06000044,1.2317897,1.4018734,0.6002572596110921,1.4480534600078425,Total Population,Population Density,0.8027119,0.57181305,-0.43168104,1.2456274999999999,-1.5274926000000002,0.4052391677661978,1.695015012011517,-1.6947411126668597,-1.260883635208453,-1.0183080649844571,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3683954,1.0233815999999998,0.4283965,1.8164331000000002,1.2627981000000001,2.4045362,0.6475574000000001,0.6911666,0.48070944521217523,-0.6899143739178897,0.1976217033164113,-0.4245957219424543,0.9193935054766523,0.19693023319842737,0.8537416822525586,-0.06865147152748817,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8787215,1.2568016000000002,0.2614083559447538,0.43315276288353805,Days Since the 100th Case,Total Cases
E06000045,1.2167357,1.3911645000000001,0.8859422072305032,1.4043644005452882,Total Population,Population Density,0.74098504,-0.07281528,-1.1481386,1.1651478000000002,-1.8415108,0.337787357671205,2.246658189810471,-2.7089208667217206,-1.418707726635309,-1.2108824833297194,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.4032588,0.97442025,0.9882584999999999,1.9741051,1.3762796,2.883713,0.5801236,0.5977978,0.811805354353289,-0.8449376609684726,-0.6611104438330992,-0.8982491621945401,0.5538382967391344,0.7850870071757767,1.4987729200650262,-0.19854622942921157,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.2450118000000001,0.43839511407142034,0.26982291321905877,Days Since the 100th Case,Total Cases
E06000046,1.2522676000000001,0.3332713,-0.1411770049035657,-0.43894567814581037,Total Population,Population Density,-1.0556885,3.6474089999999997,0.7481131,2.5571232000000004,1.4250745,-1.6369052035704716,-1.075539051560703,-0.1404709483097912,1.742856772945209,1.4917463206631638,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.4255226,0.94215435,1.1926336000000002,2.0863826000000003,1.3310351,1.9491754000000001,0.6076531,-0.15226957,1.0187401667959404,1.174589199895832,-0.9829679171650387,-1.693619110655201,-0.9948746969571336,-0.35384545067357975,1.2830717768291662,-1.3166875531866973,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.3682219999999998,1.3707223999999998,-0.6677721242202456,-1.4353019446422575,Days Since the 100th Case,Total Cases
E06000049,1.1459788999999998,0.26679835,1.6113980752270936,-0.5318710488721818,Total Population,Population Density,-0.03924977,3.3669739,1.3698821,2.1822915000000003,0.7662751999999999,-0.5186723728398009,-0.8099658328931719,1.0460872437721696,0.6034056388627685,0.6857905625877405,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3338853000000002,1.1182827,0.095878705,1.4345051000000002,1.3420736,1.642391,0.8358556999999999,0.39933187,0.1660439915522568,0.5035824938107959,0.695730592374019,0.3769557618146287,-0.9512070566965777,-0.727905512335735,-0.17247639747731258,-0.47789581645249535,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.4310308999999999,0.43839511407142034,1.2650062694208135,Days Since the 100th Case,Total Cases
E06000050,1.1709234,0.33171374,1.4133690899722107,-0.4411248975488011,Total Population,Population Density,0.039361707999999995,2.8792186,1.0688354,2.0911293,0.32840964,-0.4321252702954755,-0.3544074731267557,0.3849634123281474,0.40046294787061576,0.28937134218322524,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.328329,1.1287642,0.14714323,1.519757,1.4171251,1.8367582999999998,1.0433491,0.49477467,0.1175419397899384,0.4182536050536507,0.619384274752655,0.22144012115803996,-0.5762742724323576,-0.4903846629534902,-0.6581233953544826,-0.34281349920100923,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.4286246999999999,0.43839511407142034,1.2550547934896699,Days Since the 100th Case,Total Cases
E06000051,1.1826302,-0.34471908,1.3049149038610302,-1.36703693244341,Total Population,Population Density,-0.5652963000000001,3.3096699999999997,1.127048,2.3480618,0.9168886999999999,-1.0983264516344788,-0.7560172697282916,0.4946126726827264,1.012231836733679,0.8393702196818942,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3016218000000002,1.0737146,0.913974,1.7313278000000003,1.4448404,1.8117324000000001,0.639551,0.44953630000000006,-0.10597968746132601,0.7460641167748941,-0.5453735268820765,-0.2178338770358022,-0.33026976469587915,-0.5208545230077896,0.944146669147082,-0.4066268132030976,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.2995666000000001,0.43839511407142034,0.720347429711793,Days Since the 100th Case,Total Cases
E06000054,1.0642614,-0.12131089,2.086837000592617,-1.0676786756105652,Total Population,Population Density,0.48079723,3.1566110000000003,1.2263768999999998,2.0571642,0.39221472,0.052904232568765676,-0.6124641871454647,0.6979770024027292,0.3274386117395741,0.3435336082366682,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2098095,1.1108584,0.72742075,1.4376303,1.4517083999999998,1.7720043999999997,0.62732005,0.79777443,-0.7583718814200746,0.5537259512337873,-0.2573334267696574,0.3714435233633482,-0.20429387952768635,-0.5692860856045526,1.0829890589371125,0.07936019253228428,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.2793267,0.43839511407142034,0.6062871501898145,Days Since the 100th Case,Total Cases
E06000055,1.2451271000000002,0.31685263,0.2001225338082909,-0.4619252755705976,Total Population,Population Density,1.4297186000000002,2.6111596,1.0252185999999999,1.6568393,-0.3157008,1.0866291062261626,-0.1076450080994021,0.30647942673312306,-0.47408883171415483,-0.2113657021696167,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2619193000000002,1.039202,0.29017785,1.5704051,1.3689578000000002,2.6736727000000005,0.6881476,1.1645014,-0.4091744792780864,-0.6335325590179341,0.4055445805381128,0.12386979480968231,0.5836775941056145,0.5248528002402528,0.4821869482792977,0.5981214827176506,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9036933,1.2421505,0.3499017350080871,0.09426923810032091,Days Since the 100th Case,Total Cases
E06000056,1.2021937,0.36428222,1.0895955358971043,-0.39547454326391546,Total Population,Population Density,0.7389321999999999,2.5401418,1.2547343,1.7667238,-0.8310312,0.33554567060242035,-0.042702369442771615,0.760755828986003,-0.2613953150044501,-0.570044636174196,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1762822,1.1408755,-0.23212227,0.82153547,1.4527748,1.7862638,1.1254416,1.1257025,-0.9569298145623992,-0.004116842668020376,1.1811534339184249,1.2678398489440665,-0.04077405225647067,-0.5518974334593598,-0.8063545140683771,0.5416885821875085,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.2436066000000001,0.43839511407142034,0.23316986002914109,Days Since the 100th Case,Total Cases
E06000057,1.1826302,-0.593917,1.3049149038610302,-1.6850878097218547,Total Population,Population Density,-0.7423229,3.3487693999999997,1.1281823,2.42401,0.6683896,-1.2931837901297087,-0.7928173232555137,0.49680330922846544,1.2301047742213587,0.5914955009182004,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3521290000000001,0.94555193,0.44866452,1.8254793000000002,1.3014364999999999,1.545266,0.83988094,0.17409441,0.3297316620143153,1.1657103261165171,0.16701354328736648,-0.4480040382303133,-1.104473536495389,-0.8474466879357936,-0.18450845408707237,-0.8054013473004719,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9036933,1.4169883,0.3499017350080871,1.2080245180617384,Days Since the 100th Case,Total Cases
E06000058,1.1362121,1.1935334999999998,1.67978932720326,0.8947325850324569,Total Population,Population Density,-0.22195318,2.3142962000000002,0.49030909999999994,1.9325066999999998,1.0545969,-0.7199579379523736,0.16264122552117222,-0.5066128388877627,0.06825874311719654,0.9911377322393797,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.4527218000000002,1.1156293,1.0165347,1.9566311,1.4208856,2.0544832,0.7036793,0.008803214,1.254259159967839,0.5222519505521569,-0.7053275973359953,-0.8360822709219079,-0.5504601761356877,-0.22632251070133894,0.3777212722596215,-1.0573204103076885,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8914073,1.360228,0.3056550454764204,0.9868645148031914,Days Since the 100th Case,Total Cases
